"Organism","treatment","experiment","experiment_ID","name_pufa","runinfo","runinfo_original","runname","dry_pufa","dry_weight_mg"
"chiro","fishfood","M2","","24:0","fishfood chiro 2 26.07.2019","fish Chiro 2 26.07.2019","PUFA-KF_24.01.2020 13_07_3724",0,9.2133
"chiro","fishfood","M2","","24:1n-9","fishfood chiro 2 26.07.2019","fish Chiro 2 26.07.2019","PUFA-KF_24.01.2020 13_07_3724",0,9.2133
"chiro","fishfood","M2","","18:0","fishfood chiro 1 19.07.2019","Fish Chiro 1 19.07.2019","PUFA-KF_23.01.2020 11_06_2452",0.00290258916219935,6.0749
"chiro","fishfood","M2","","18:1n-9t","fishfood chiro 1 19.07.2019","Fish Chiro 1 19.07.2019","PUFA-KF_23.01.2020 11_06_2452",0.00115825566546625,6.0749
"chiro","fishfood","M2","","18:1n-9c","fishfood chiro 1 19.07.2019","Fish Chiro 1 19.07.2019","PUFA-KF_23.01.2020 11_06_2452",0,6.0749
"chiro","fishfood","M2","","18:1n-7","fishfood chiro 1 19.07.2019","Fish Chiro 1 19.07.2019","PUFA-KF_23.01.2020 11_06_2452",0.000746258892423309,6.0749
"chiro","fishfood","M2","","18:2n-6t","fishfood chiro 1 19.07.2019","Fish Chiro 1 19.07.2019","PUFA-KF_23.01.2020 11_06_2452",0.000818301421555664,6.0749
"chiro","fishfood","M2","","18:2n-6c","fishfood chiro 1 19.07.2019","Fish Chiro 1 19.07.2019","PUFA-KF_23.01.2020 11_06_2452",0.000194826111838073,6.0749
"chiro","fishfood","M2","","18:3n-6","fishfood chiro 1 19.07.2019","Fish Chiro 1 19.07.2019","PUFA-KF_23.01.2020 11_06_2452",0.00996245024539039,6.0749
"chiro","fishfood","M2","","18:3n-3","fishfood chiro 1 19.07.2019","Fish Chiro 1 19.07.2019","PUFA-KF_23.01.2020 11_06_2452",0,6.0749
"chiro","fishfood","M2","","20:0","fishfood chiro 1 19.07.2019","Fish Chiro 1 19.07.2019","PUFA-KF_23.01.2020 11_06_2452",0.00067324926324835,6.0749
"chiro","fishfood","M2","","20:1n-9","fishfood chiro 1 19.07.2019","Fish Chiro 1 19.07.2019","PUFA-KF_23.01.2020 11_06_2452",0,6.0749
"chiro","fishfood","M2","","20:3n-6","fishfood chiro 1 19.07.2019","Fish Chiro 1 19.07.2019","PUFA-KF_23.01.2020 11_06_2452",0,6.0749
"chiro","fishfood","M2","","20:4n-6","fishfood chiro 1 19.07.2019","Fish Chiro 1 19.07.2019","PUFA-KF_23.01.2020 11_06_2452",0.000156657754006983,6.0749
"chiro","fishfood","M2","","20:3n-3","fishfood chiro 1 19.07.2019","Fish Chiro 1 19.07.2019","PUFA-KF_23.01.2020 11_06_2452",0,6.0749
"chiro","fishfood","M2","","20:5n-3","fishfood chiro 1 19.07.2019","Fish Chiro 1 19.07.2019","PUFA-KF_23.01.2020 11_06_2452",0.00126990774774428,6.0749
"chiro","fishfood","M2","","24:0","fishfood chiro 1 19.07.2019","Fish Chiro 1 19.07.2019","PUFA-KF_23.01.2020 11_06_2452",0,6.0749
"chiro","fishfood","M2","","24:1n-9","fishfood chiro 1 19.07.2019","Fish Chiro 1 19.07.2019","PUFA-KF_23.01.2020 11_06_2452",0,6.0749
"chiro","fishfood","M2","","18:0","fishfood chiro 2 12.07.2019","fish Chiro 2 12.07.2019","PUFA-KF_24.01.2020 16_50_1528",0.00290384092172334,4.971
"chiro","fishfood","M2","","18:1n-9t","fishfood chiro 2 12.07.2019","fish Chiro 2 12.07.2019","PUFA-KF_24.01.2020 16_50_1528",0.00147773823979907,4.971
"chiro","fishfood","M2","","18:1n-9c","fishfood chiro 2 12.07.2019","fish Chiro 2 12.07.2019","PUFA-KF_24.01.2020 16_50_1528",0,4.971
"chiro","fishfood","M2","","18:1n-7","fishfood chiro 2 12.07.2019","fish Chiro 2 12.07.2019","PUFA-KF_24.01.2020 16_50_1528",0.000756678361617887,4.971
"chiro","fishfood","M2","","18:2n-6t","fishfood chiro 2 12.07.2019","fish Chiro 2 12.07.2019","PUFA-KF_24.01.2020 16_50_1528",0.00115347015297715,4.971
"chiro","fishfood","M2","","18:2n-6c","fishfood chiro 2 12.07.2019","fish Chiro 2 12.07.2019","PUFA-KF_24.01.2020 16_50_1528",0.000195784223686619,4.971
"chiro","fishfood","M2","","18:3n-6","fishfood chiro 2 12.07.2019","fish Chiro 2 12.07.2019","PUFA-KF_24.01.2020 16_50_1528",0.0115570348388341,4.971
"chiro","fishfood","M2","","18:3n-3","fishfood chiro 2 12.07.2019","fish Chiro 2 12.07.2019","PUFA-KF_24.01.2020 16_50_1528",0,4.971
"chiro","fishfood","M2","","20:0","fishfood chiro 2 12.07.2019","fish Chiro 2 12.07.2019","PUFA-KF_24.01.2020 16_50_1528",0.000674697380153354,4.971
"chiro","fishfood","M2","","20:1n-9","fishfood chiro 2 12.07.2019","fish Chiro 2 12.07.2019","PUFA-KF_24.01.2020 16_50_1528",7.99682129729484e-05,4.971
"chiro","fishfood","M2","","20:3n-6","fishfood chiro 2 12.07.2019","fish Chiro 2 12.07.2019","PUFA-KF_24.01.2020 16_50_1528",0.000205390521847022,4.971
"chiro","fishfood","M2","","20:5n-3","fishfood chiro 2 12.07.2019","fish Chiro 2 12.07.2019","PUFA-KF_24.01.2020 16_50_1528",0.00166271869350475,4.971
"chiro","fishfood","M2","","22:0","fishfood chiro 2 12.07.2019","fish Chiro 2 12.07.2019","PUFA-KF_24.01.2020 16_50_1528",0,4.971
"chiro","fishfood","M2","","22:6n-3","fishfood chiro 2 12.07.2019","fish Chiro 2 12.07.2019","PUFA-KF_24.01.2020 16_50_1528",0,4.971
"chiro","fishfood","M2","","24:0","fishfood chiro 2 12.07.2019","fish Chiro 2 12.07.2019","PUFA-KF_24.01.2020 16_50_1528",0,4.971
"chiro","fishfood","M2","","24:1n-9","fishfood chiro 2 12.07.2019","fish Chiro 2 12.07.2019","PUFA-KF_24.01.2020 16_50_1528",0,4.971
"chiro","fishfood","M2","","18:0","fishfood chiro 1 26.07.2019","Fish Chiro 1 26.07.2019","PUFA-KF_23.01.2020 12_57_4654",0.0042652214667201,8.204
"chiro","fishfood","M2","","18:1n-9t","fishfood chiro 1 26.07.2019","Fish Chiro 1 26.07.2019","PUFA-KF_23.01.2020 12_57_4654",0.000866112488425526,8.204
"chiro","fishfood","M2","","18:1n-9c","fishfood chiro 1 26.07.2019","Fish Chiro 1 26.07.2019","PUFA-KF_23.01.2020 12_57_4654",0,8.204
"chiro","fishfood","M2","","18:1n-7","fishfood chiro 1 26.07.2019","Fish Chiro 1 26.07.2019","PUFA-KF_23.01.2020 12_57_4654",0.000857370777080833,8.204
"chiro","fishfood","M2","","18:2n-6t","fishfood chiro 1 26.07.2019","Fish Chiro 1 26.07.2019","PUFA-KF_23.01.2020 12_57_4654",0.0008602535745065,8.204
"chiro","fishfood","M2","","18:2n-6c","fishfood chiro 1 26.07.2019","Fish Chiro 1 26.07.2019","PUFA-KF_23.01.2020 12_57_4654",0,8.204
"chiro","fishfood","M2","","18:3n-6","fishfood chiro 1 26.07.2019","Fish Chiro 1 26.07.2019","PUFA-KF_23.01.2020 12_57_4654",0.0106680264771935,8.204
"chiro","fishfood","M2","","20:0","fishfood chiro 1 26.07.2019","Fish Chiro 1 26.07.2019","PUFA-KF_23.01.2020 12_57_4654",0.000591127044992219,8.204
"chiro","fishfood","M2","","20:1n-9","fishfood chiro 1 26.07.2019","Fish Chiro 1 26.07.2019","PUFA-KF_23.01.2020 12_57_4654",0,8.204
"chiro","fishfood","M2","","20:3n-6","fishfood chiro 1 26.07.2019","Fish Chiro 1 26.07.2019","PUFA-KF_23.01.2020 12_57_4654",3.90987746079738e-05,8.204
"chiro","fishfood","M2","","20:4n-6","fishfood chiro 1 26.07.2019","Fish Chiro 1 26.07.2019","PUFA-KF_23.01.2020 12_57_4654",0.000206146710967027,8.204
"chiro","fishfood","M2","","20:3n-3","fishfood chiro 1 26.07.2019","Fish Chiro 1 26.07.2019","PUFA-KF_23.01.2020 12_57_4654",0,8.204
"chiro","fishfood","M2","","20:5n-3","fishfood chiro 1 26.07.2019","Fish Chiro 1 26.07.2019","PUFA-KF_23.01.2020 12_57_4654",0.00156056277065875,8.204
"chiro","fishfood","M2","","24:0","fishfood chiro 1 26.07.2019","Fish Chiro 1 26.07.2019","PUFA-KF_23.01.2020 12_57_4654",0,8.204
"chiro","oatmeal","M2","","18:0","oatmeal chiro 2 26.07.2019","Oat Chiro 2 26.07.2019","PUFA-KF_24.01.2020 22_23_5934",0.00141694616752213,9.597
"chiro","oatmeal","M2","","18:1n-9t","oatmeal chiro 2 26.07.2019","Oat Chiro 2 26.07.2019","PUFA-KF_24.01.2020 22_23_5934",0.000715047865774021,9.597
"chiro","oatmeal","M2","","18:1n-7","oatmeal chiro 2 26.07.2019","Oat Chiro 2 26.07.2019","PUFA-KF_24.01.2020 22_23_5934",0.00151894130832226,9.597
"chiro","oatmeal","M2","","18:2n-6t","oatmeal chiro 2 26.07.2019","Oat Chiro 2 26.07.2019","PUFA-KF_24.01.2020 22_23_5934",0.000618406763229466,9.597
"chiro","oatmeal","M2","","18:3n-6","oatmeal chiro 2 26.07.2019","Oat Chiro 2 26.07.2019","PUFA-KF_24.01.2020 22_23_5934",0.0194567141932298,9.597
"chiro","oatmeal","M2","","20:0","oatmeal chiro 2 26.07.2019","Oat Chiro 2 26.07.2019","PUFA-KF_24.01.2020 22_23_5934",0.000421183923685463,9.597
"chiro","oatmeal","M2","","20:1n-9","oatmeal chiro 2 26.07.2019","Oat Chiro 2 26.07.2019","PUFA-KF_24.01.2020 22_23_5934",7.98342944584779e-05,9.597
"chiro","oatmeal","M2","","20:3n-6","oatmeal chiro 2 26.07.2019","Oat Chiro 2 26.07.2019","PUFA-KF_24.01.2020 22_23_5934",0.000162176118214356,9.597
"chiro","oatmeal","M2","","20:4n-6","oatmeal chiro 2 26.07.2019","Oat Chiro 2 26.07.2019","PUFA-KF_24.01.2020 22_23_5934",3.05195143106482e-05,9.597
"chiro","oatmeal","M2","","20:3n-3","oatmeal chiro 2 26.07.2019","Oat Chiro 2 26.07.2019","PUFA-KF_24.01.2020 22_23_5934",5.41734969006464e-05,9.597
"chiro","oatmeal","M2","","24:0","oatmeal chiro 2 26.07.2019","Oat Chiro 2 26.07.2019","PUFA-KF_24.01.2020 22_23_5934",0.000229203241919791,9.597
"chiro","oatmeal","M2","","18:0","oatmeal chiro 2 12.07.2019","Oat Chiro 2 12.07.2019","PUFA-KF_24.01.2020 03_51_0514",0.00518450521397929,2.2155
"chiro","oatmeal","M2","","18:1n-9t","oatmeal chiro 2 12.07.2019","Oat Chiro 2 12.07.2019","PUFA-KF_24.01.2020 03_51_0514",0.00343537762785314,2.2155
"chiro","oatmeal","M2","","18:1n-9c","oatmeal chiro 2 12.07.2019","Oat Chiro 2 12.07.2019","PUFA-KF_24.01.2020 03_51_0514",0,2.2155
"chiro","oatmeal","M2","","18:1n-7","oatmeal chiro 2 12.07.2019","Oat Chiro 2 12.07.2019","PUFA-KF_24.01.2020 03_51_0514",0.00170708322707455,2.2155
"chiro","oatmeal","M2","","18:2n-6t","oatmeal chiro 2 12.07.2019","Oat Chiro 2 12.07.2019","PUFA-KF_24.01.2020 03_51_0514",0.00289832555578708,2.2155
"chiro","oatmeal","M2","","18:2n-6c","oatmeal chiro 2 12.07.2019","Oat Chiro 2 12.07.2019","PUFA-KF_24.01.2020 03_51_0514",0,2.2155
"chiro","oatmeal","M2","","18:3n-6","oatmeal chiro 2 12.07.2019","Oat Chiro 2 12.07.2019","PUFA-KF_24.01.2020 03_51_0514",0.0293512111222568,2.2155
"chiro","oatmeal","M2","","20:0","oatmeal chiro 2 12.07.2019","Oat Chiro 2 12.07.2019","PUFA-KF_24.01.2020 03_51_0514",0.000824565905223883,2.2155
"chiro","oatmeal","M2","","20:1n-9","oatmeal chiro 2 12.07.2019","Oat Chiro 2 12.07.2019","PUFA-KF_24.01.2020 03_51_0514",0,2.2155
"chiro","oatmeal","M2","","20:3n-6","oatmeal chiro 2 12.07.2019","Oat Chiro 2 12.07.2019","PUFA-KF_24.01.2020 03_51_0514",0.00020752948275983,2.2155
"chiro","oatmeal","M2","","20:3n-3","oatmeal chiro 2 12.07.2019","Oat Chiro 2 12.07.2019","PUFA-KF_24.01.2020 03_51_0514",0.000152797708979117,2.2155
"chiro","oatmeal","M2","","24:0","oatmeal chiro 2 12.07.2019","Oat Chiro 2 12.07.2019","PUFA-KF_24.01.2020 03_51_0514",0.000257636955063655,2.2155
"chiro","oatmeal","M2","","18:0","oatmeal chiro 1 26.07.2019","Oat Chiro 1 26.07.2019","PUFA-KF_25.01.2020 00_15_1836",0.00159778686071693,8.622
"chiro","oatmeal","M2","","18:1n-9t","oatmeal chiro 1 26.07.2019","Oat Chiro 1 26.07.2019","PUFA-KF_25.01.2020 00_15_1836",0.000976805678480832,8.622
"chiro","oatmeal","M2","","18:1n-9c","oatmeal chiro 1 26.07.2019","Oat Chiro 1 26.07.2019","PUFA-KF_25.01.2020 00_15_1836",0,8.622
"chiro","oatmeal","M2","","18:1n-7","oatmeal chiro 1 26.07.2019","Oat Chiro 1 26.07.2019","PUFA-KF_25.01.2020 00_15_1836",0.00162266309254492,8.622
"chiro","oatmeal","M2","","18:2n-6t","oatmeal chiro 1 26.07.2019","Oat Chiro 1 26.07.2019","PUFA-KF_25.01.2020 00_15_1836",0.000455300572674577,8.622
"chiro","oatmeal","M2","","18:2n-6c","oatmeal chiro 1 26.07.2019","Oat Chiro 1 26.07.2019","PUFA-KF_25.01.2020 00_15_1836",0.000722207217461009,8.622
"chiro","oatmeal","M2","","18:3n-6","oatmeal chiro 1 26.07.2019","Oat Chiro 1 26.07.2019","PUFA-KF_25.01.2020 00_15_1836",0.0184761836397712,8.622
"chiro","oatmeal","M2","","18:3n-3","oatmeal chiro 1 26.07.2019","Oat Chiro 1 26.07.2019","PUFA-KF_25.01.2020 00_15_1836",0,8.622
"chiro","oatmeal","M2","","20:0","oatmeal chiro 1 26.07.2019","Oat Chiro 1 26.07.2019","PUFA-KF_25.01.2020 00_15_1836",0.00039210168371453,8.622
"chiro","oatmeal","M2","","20:1n-9","oatmeal chiro 1 26.07.2019","Oat Chiro 1 26.07.2019","PUFA-KF_25.01.2020 00_15_1836",9.49436101722786e-05,8.622
"chiro","oatmeal","M2","","20:3n-6","oatmeal chiro 1 26.07.2019","Oat Chiro 1 26.07.2019","PUFA-KF_25.01.2020 00_15_1836",0.000327835223760101,8.622
"chiro","oatmeal","M2","","20:4n-6","oatmeal chiro 1 26.07.2019","Oat Chiro 1 26.07.2019","PUFA-KF_25.01.2020 00_15_1836",0,8.622
"chiro","oatmeal","M2","","20:3n-3","oatmeal chiro 1 26.07.2019","Oat Chiro 1 26.07.2019","PUFA-KF_25.01.2020 00_15_1836",9.28033874992134e-05,8.622
"chiro","oatmeal","M2","","20:5n-3","oatmeal chiro 1 26.07.2019","Oat Chiro 1 26.07.2019","PUFA-KF_25.01.2020 00_15_1836",0,8.622
"chiro","oatmeal","M2","","22:2n-6","oatmeal chiro 1 26.07.2019","Oat Chiro 1 26.07.2019","PUFA-KF_25.01.2020 00_15_1836",0,8.622
"chiro","oatmeal","M2","","22:6n-3","oatmeal chiro 1 26.07.2019","Oat Chiro 1 26.07.2019","PUFA-KF_25.01.2020 00_15_1836",0,8.622
"chiro","oatmeal","M2","","24:0","oatmeal chiro 1 26.07.2019","Oat Chiro 1 26.07.2019","PUFA-KF_25.01.2020 00_15_1836",0.000197522831926419,8.622
"chiro","oatmeal","M2","","24:1n-9","oatmeal chiro 1 26.07.2019","Oat Chiro 1 26.07.2019","PUFA-KF_25.01.2020 00_15_1836",0,8.622
"chiro","oatmeal","M2","","18:0","oatmeal chiro 1 12.07.2019","Oat Chiro 1 12.07.2019","PUFA-KF_24.01.2020 08_29_1219",0.00153241164235669,2.8784
"chiro","oatmeal","M2","","18:1n-9t","oatmeal chiro 1 12.07.2019","Oat Chiro 1 12.07.2019","PUFA-KF_24.01.2020 08_29_1219",0.00256526920628941,2.8784
"chiro","oatmeal","M2","","18:1n-9c","oatmeal chiro 1 12.07.2019","Oat Chiro 1 12.07.2019","PUFA-KF_24.01.2020 08_29_1219",0,2.8784
"chiro","oatmeal","M2","","18:1n-7","oatmeal chiro 1 12.07.2019","Oat Chiro 1 12.07.2019","PUFA-KF_24.01.2020 08_29_1219",0.00109314149100015,2.8784
"chiro","oatmeal","M2","","18:2n-6t","oatmeal chiro 1 12.07.2019","Oat Chiro 1 12.07.2019","PUFA-KF_24.01.2020 08_29_1219",0.00108025397539454,2.8784
"chiro","oatmeal","M2","","18:2n-6c","oatmeal chiro 1 12.07.2019","Oat Chiro 1 12.07.2019","PUFA-KF_24.01.2020 08_29_1219",0,2.8784
"chiro","oatmeal","M2","","18:3n-6","oatmeal chiro 1 12.07.2019","Oat Chiro 1 12.07.2019","PUFA-KF_24.01.2020 08_29_1219",0.0148514022899747,2.8784
"chiro","oatmeal","M2","","20:0","oatmeal chiro 1 12.07.2019","Oat Chiro 1 12.07.2019","PUFA-KF_24.01.2020 08_29_1219",0.000238985181027078,2.8784
"chiro","oatmeal","M2","","20:1n-9","oatmeal chiro 1 12.07.2019","Oat Chiro 1 12.07.2019","PUFA-KF_24.01.2020 08_29_1219",0,2.8784
"chiro","oatmeal","M2","","20:3n-6","oatmeal chiro 1 12.07.2019","Oat Chiro 1 12.07.2019","PUFA-KF_24.01.2020 08_29_1219",0.00059821333681377,2.8784
"chiro","oatmeal","M2","","20:3n-3","oatmeal chiro 1 12.07.2019","Oat Chiro 1 12.07.2019","PUFA-KF_24.01.2020 08_29_1219",0.00020905414085059,2.8784
"chiro","oatmeal","M2","","20:5n-3","oatmeal chiro 1 12.07.2019","Oat Chiro 1 12.07.2019","PUFA-KF_24.01.2020 08_29_1219",0,2.8784
"chiro","oatmeal","M2","","24:0","oatmeal chiro 1 12.07.2019","Oat Chiro 1 12.07.2019","PUFA-KF_24.01.2020 08_29_1219",0,2.8784
"chiro","oatmeal","M2","","24:1n-9","oatmeal chiro 1 12.07.2019","Oat Chiro 1 12.07.2019","PUFA-KF_24.01.2020 08_29_1219",0,2.8784
"chiro","oatmeal","M2","","18:0","oatmeal chiro 1 19.07.2019","Oat Chiro 1 19.07.2019","PUFA-KF_23.01.2020 12_02_0253",0.00240150912263149,3.9145
"chiro","oatmeal","M2","","18:1n-9t","oatmeal chiro 1 19.07.2019","Oat Chiro 1 19.07.2019","PUFA-KF_23.01.2020 12_02_0253",0.00156668306405638,3.9145
"chiro","oatmeal","M2","","18:1n-9c","oatmeal chiro 1 19.07.2019","Oat Chiro 1 19.07.2019","PUFA-KF_23.01.2020 12_02_0253",0,3.9145
"chiro","oatmeal","M2","","18:1n-7","oatmeal chiro 1 19.07.2019","Oat Chiro 1 19.07.2019","PUFA-KF_23.01.2020 12_02_0253",0.00081529767780213,3.9145
"chiro","oatmeal","M2","","18:2n-6t","oatmeal chiro 1 19.07.2019","Oat Chiro 1 19.07.2019","PUFA-KF_23.01.2020 12_02_0253",0.00107675361360471,3.9145
"chiro","oatmeal","M2","","18:2n-6c","oatmeal chiro 1 19.07.2019","Oat Chiro 1 19.07.2019","PUFA-KF_23.01.2020 12_02_0253",0,3.9145
"chiro","oatmeal","M2","","18:3n-6","oatmeal chiro 1 19.07.2019","Oat Chiro 1 19.07.2019","PUFA-KF_23.01.2020 12_02_0253",0.0134931237186131,3.9145
"chiro","oatmeal","M2","","20:0","oatmeal chiro 1 19.07.2019","Oat Chiro 1 19.07.2019","PUFA-KF_23.01.2020 12_02_0253",0,3.9145
"chiro","oatmeal","M2","","20:1n-9","oatmeal chiro 1 19.07.2019","Oat Chiro 1 19.07.2019","PUFA-KF_23.01.2020 12_02_0253",0,3.9145
"chiro","oatmeal","M2","","20:3n-6","oatmeal chiro 1 19.07.2019","Oat Chiro 1 19.07.2019","PUFA-KF_23.01.2020 12_02_0253",0,3.9145
"chiro","oatmeal","M2","","20:4n-6","oatmeal chiro 1 19.07.2019","Oat Chiro 1 19.07.2019","PUFA-KF_23.01.2020 12_02_0253",0.000210892476714113,3.9145
"chiro","oatmeal","M2","","20:3n-3","oatmeal chiro 1 19.07.2019","Oat Chiro 1 19.07.2019","PUFA-KF_23.01.2020 12_02_0253",0,3.9145
"chiro","oatmeal","M2","","20:5n-3","oatmeal chiro 1 19.07.2019","Oat Chiro 1 19.07.2019","PUFA-KF_23.01.2020 12_02_0253",0.000195891933424996,3.9145
"chiro","oatmeal","M2","","24:0","oatmeal chiro 1 19.07.2019","Oat Chiro 1 19.07.2019","PUFA-KF_23.01.2020 12_02_0253",0.000124353536606005,3.9145
"chiro","oatmeal","M2","","18:0","oatmeal chiro 2 19.07.2019","Oat Chiro 2 19.07.2019","PUFA-KF_24.01.2020 23_19_3335",0.00254178044885002,2.6163
"chiro","oatmeal","M2","","18:1n-9t","oatmeal chiro 2 19.07.2019","Oat Chiro 2 19.07.2019","PUFA-KF_24.01.2020 23_19_3335",0.00342597055088287,2.6163
"chiro","oatmeal","M2","","18:1n-9c","oatmeal chiro 2 19.07.2019","Oat Chiro 2 19.07.2019","PUFA-KF_24.01.2020 23_19_3335",0,2.6163
"chiro","oatmeal","M2","","18:1n-7","oatmeal chiro 2 19.07.2019","Oat Chiro 2 19.07.2019","PUFA-KF_24.01.2020 23_19_3335",0.001234430158845,2.6163
"chiro","oatmeal","M2","","18:2n-6t","oatmeal chiro 2 19.07.2019","Oat Chiro 2 19.07.2019","PUFA-KF_24.01.2020 23_19_3335",0.00200221728562016,2.6163
"chiro","oatmeal","M2","","18:2n-6c","oatmeal chiro 2 19.07.2019","Oat Chiro 2 19.07.2019","PUFA-KF_24.01.2020 23_19_3335",0,2.6163
"chiro","oatmeal","M2","","18:3n-6","oatmeal chiro 2 19.07.2019","Oat Chiro 2 19.07.2019","PUFA-KF_24.01.2020 23_19_3335",0.0255189627742817,2.6163
"chiro","oatmeal","M2","","20:0","oatmeal chiro 2 19.07.2019","Oat Chiro 2 19.07.2019","PUFA-KF_24.01.2020 23_19_3335",0.000459207300495154,2.6163
"chiro","oatmeal","M2","","20:1n-9","oatmeal chiro 2 19.07.2019","Oat Chiro 2 19.07.2019","PUFA-KF_24.01.2020 23_19_3335",0.000106835656264667,2.6163
"chiro","oatmeal","M2","","20:3n-6","oatmeal chiro 2 19.07.2019","Oat Chiro 2 19.07.2019","PUFA-KF_24.01.2020 23_19_3335",0.000315485753963166,2.6163
"chiro","oatmeal","M2","","20:4n-6","oatmeal chiro 2 19.07.2019","Oat Chiro 2 19.07.2019","PUFA-KF_24.01.2020 23_19_3335",0,2.6163
"chiro","oatmeal","M2","","20:3n-3","oatmeal chiro 2 19.07.2019","Oat Chiro 2 19.07.2019","PUFA-KF_24.01.2020 23_19_3335",0,2.6163
"chiro","oatmeal","M2","","22:6n-3","oatmeal chiro 2 19.07.2019","Oat Chiro 2 19.07.2019","PUFA-KF_24.01.2020 23_19_3335",0,2.6163
"chiro","oatmeal","M2","","18:0","oatmeal 3 26.07.2019","Oat 3 26.07.2019","PUFA-KF_23.01.2020 13_53_2755",0.00375079764520708,6.029
"chiro","oatmeal","M2","","18:1n-9t","oatmeal 3 26.07.2019","Oat 3 26.07.2019","PUFA-KF_23.01.2020 13_53_2755",0.00115185350788879,6.029
"chiro","oatmeal","M2","","18:1n-9c","oatmeal 3 26.07.2019","Oat 3 26.07.2019","PUFA-KF_23.01.2020 13_53_2755",0,6.029
"chiro","oatmeal","M2","","18:1n-7","oatmeal 3 26.07.2019","Oat 3 26.07.2019","PUFA-KF_23.01.2020 13_53_2755",0.00105081924517555,6.029
"chiro","oatmeal","M2","","18:2n-6t","oatmeal 3 26.07.2019","Oat 3 26.07.2019","PUFA-KF_23.01.2020 13_53_2755",0.00111058255484409,6.029
"chiro","oatmeal","M2","","18:2n-6c","oatmeal 3 26.07.2019","Oat 3 26.07.2019","PUFA-KF_23.01.2020 13_53_2755",0,6.029
"chiro","oatmeal","M2","","18:3n-6","oatmeal 3 26.07.2019","Oat 3 26.07.2019","PUFA-KF_23.01.2020 13_53_2755",0.0189278753362944,6.029
"chiro","oatmeal","M2","","20:0","oatmeal 3 26.07.2019","Oat 3 26.07.2019","PUFA-KF_23.01.2020 13_53_2755",0.000395668399647627,6.029
"chiro","oatmeal","M2","","20:1n-9","oatmeal 3 26.07.2019","Oat 3 26.07.2019","PUFA-KF_23.01.2020 13_53_2755",0,6.029
"chiro","oatmeal","M2","","20:2n-6","oatmeal 3 26.07.2019","Oat 3 26.07.2019","PUFA-KF_23.01.2020 13_53_2755",0,6.029
"chiro","oatmeal","M2","","20:3n-6","oatmeal 3 26.07.2019","Oat 3 26.07.2019","PUFA-KF_23.01.2020 13_53_2755",0,6.029
"chiro","oatmeal","M2","","20:4n-6","oatmeal 3 26.07.2019","Oat 3 26.07.2019","PUFA-KF_23.01.2020 13_53_2755",0.000333198285717085,6.029
"chiro","oatmeal","M2","","20:3n-3","oatmeal 3 26.07.2019","Oat 3 26.07.2019","PUFA-KF_23.01.2020 13_53_2755",0,6.029
"chiro","oatmeal","M2","","24:0","oatmeal 3 26.07.2019","Oat 3 26.07.2019","PUFA-KF_23.01.2020 13_53_2755",9.06118847584707e-05,6.029
"chiro","oatmeal","M2","","18:1n-9t","oatmeal A 12.07.2019","oat A 12.07.2019","PUFA-KF_25.01.2020 10_28_463",9.97336796134187e-05,39.8381
"chiro","oatmeal","M2","","18:1n-9c","oatmeal A 12.07.2019","oat A 12.07.2019","PUFA-KF_25.01.2020 10_28_463",0,39.8381
"chiro","oatmeal","M2","","18:1n-7","oatmeal A 12.07.2019","oat A 12.07.2019","PUFA-KF_25.01.2020 10_28_463",0.000501637263618757,39.8381
"chiro","oatmeal","M2","","18:2n-6t","oatmeal A 12.07.2019","oat A 12.07.2019","PUFA-KF_25.01.2020 10_28_463",0.000431033891296261,39.8381
"chiro","oatmeal","M2","","18:3n-6","oatmeal A 12.07.2019","oat A 12.07.2019","PUFA-KF_25.01.2020 10_28_463",0.0032231127196821,39.8381
"chiro","oatmeal","M2","","18:3n-3","oatmeal A 12.07.2019","oat A 12.07.2019","PUFA-KF_25.01.2020 10_28_463",0,39.8381
"chiro","oatmeal","M2","","20:0","oatmeal A 12.07.2019","oat A 12.07.2019","PUFA-KF_25.01.2020 10_28_463",0.000141961157163426,39.8381
"chiro","oatmeal","M2","","20:3n-6","oatmeal A 12.07.2019","oat A 12.07.2019","PUFA-KF_25.01.2020 10_28_463",9.59518437973516e-06,39.8381
"chiro","oatmeal","M2","","20:5n-3","oatmeal A 12.07.2019","oat A 12.07.2019","PUFA-KF_25.01.2020 10_28_463",0,39.8381
"chiro","oatmeal","M2","","22:0","oatmeal A 12.07.2019","oat A 12.07.2019","PUFA-KF_25.01.2020 10_28_463",6.00837981587236e-05,39.8381
"chiro","oatmeal","M2","","22:6n-3","oatmeal A 12.07.2019","oat A 12.07.2019","PUFA-KF_25.01.2020 10_28_463",0,39.8381
