"Time","RT","start_RT","stop_RT","area","name_pufa","runinfo_original","runinfo","comment","runname","Timestamp","Date","Time_of_day","standard_batch"
"21.01.2020 22_01_4812",9.323,9.22333,9.45167,3225596.61996,"17:0","S12 60 microL Supelco and 2 FAME","S12 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_21.01.2020 22_01_4812","2020-01-21 22:01:48","2020-01-21"," 22:01:48","3"
"21.01.2020 22_01_4812",10.298,10.10833,10.36333,10053264.58238,"17:1n-7","S12 60 microL Supelco and 2 FAME","S12 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_21.01.2020 22_01_4812","2020-01-21 22:01:48","2020-01-21"," 22:01:48","3"
"21.01.2020 22_01_4812",10.565,10.45,10.64,3289856.39558,"18:0","S12 60 microL Supelco and 2 FAME","S12 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_21.01.2020 22_01_4812","2020-01-21 22:01:48","2020-01-21"," 22:01:48","3"
"21.01.2020 22_01_4812",11.808,11.65167,11.91,3322553.84214,"18:1n-9t","S12 60 microL Supelco and 2 FAME","S12 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_21.01.2020 22_01_4812","2020-01-21 22:01:48","2020-01-21"," 22:01:48","3"
"21.01.2020 22_01_4812",12.19,12.03833,12.27667,3383088.05627,"18:1n-9c","S12 60 microL Supelco and 2 FAME","S12 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_21.01.2020 22_01_4812","2020-01-21 22:01:48","2020-01-21"," 22:01:48","3"
"21.01.2020 22_01_4812",13.785,13.495,13.85667,6872627.53377,"18:1n-7","S12 60 microL Supelco and 2 FAME","S12 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_21.01.2020 22_01_4812","2020-01-21 22:01:48","2020-01-21"," 22:01:48","3"
"21.01.2020 22_01_4812",14.088,13.85833,14.25833,10369209.46188,"18:2n-6t","S12 60 microL Supelco and 2 FAME","S12 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_21.01.2020 22_01_4812","2020-01-21 22:01:48","2020-01-21"," 22:01:48","3"
"21.01.2020 22_01_4812",14.637,14.43833,14.69833,3448897.49522,"18:2n-6c","S12 60 microL Supelco and 2 FAME","S12 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_21.01.2020 22_01_4812","2020-01-21 22:01:48","2020-01-21"," 22:01:48","3"
"21.01.2020 22_01_4812",14.79,14.7,14.94167,3304726.48943,"18:3n-6","S12 60 microL Supelco and 2 FAME","S12 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_21.01.2020 22_01_4812","2020-01-21 22:01:48","2020-01-21"," 22:01:48","3"
"21.01.2020 22_01_4812",15.142,14.97667,15.25833,3365512.75209,"18:3n-3","S12 60 microL Supelco and 2 FAME","S12 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_21.01.2020 22_01_4812","2020-01-21 22:01:48","2020-01-21"," 22:01:48","3"
"21.01.2020 22_01_4812",15.823,15.595,15.94,6070841.74264,"20:0","S12 60 microL Supelco and 2 FAME","S12 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_21.01.2020 22_01_4812","2020-01-21 22:01:48","2020-01-21"," 22:01:48","3"
"21.01.2020 22_01_4812",18.347,18.01,18.44,6305615.19985,"20:1n-9","S12 60 microL Supelco and 2 FAME","S12 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_21.01.2020 22_01_4812","2020-01-21 22:01:48","2020-01-21"," 22:01:48","3"
"21.01.2020 22_01_4812",18.668,18.44667,18.80833,3179934.06747,"20:2n-6","S12 60 microL Supelco and 2 FAME","S12 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_21.01.2020 22_01_4812","2020-01-21 22:01:48","2020-01-21"," 22:01:48","3"
"21.01.2020 22_01_4812",19.613,19.37333,19.78833,3183465.57707,"20:3n-6","S12 60 microL Supelco and 2 FAME","S12 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_21.01.2020 22_01_4812","2020-01-21 22:01:48","2020-01-21"," 22:01:48","3"
"21.01.2020 22_01_4812",20.067,19.81333,20.14667,3314910.10141,"20:4n-6","S12 60 microL Supelco and 2 FAME","S12 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_21.01.2020 22_01_4812","2020-01-21 22:01:48","2020-01-21"," 22:01:48","3"
"21.01.2020 22_01_4812",20.265,20.14667,20.40667,3045744.85349,"21:0","S12 60 microL Supelco and 2 FAME","S12 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_21.01.2020 22_01_4812","2020-01-21 22:01:48","2020-01-21"," 22:01:48","3"
"21.01.2020 22_01_4812",20.94,20.66167,21.12,5987416.82627,"20:3n-3","S12 60 microL Supelco and 2 FAME","S12 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_21.01.2020 22_01_4812","2020-01-21 22:01:48","2020-01-21"," 22:01:48","3"
"21.01.2020 22_01_4812",21.647,21.41,21.80333,3117162.05169,"20:5n-3","S12 60 microL Supelco and 2 FAME","S12 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_21.01.2020 22_01_4812","2020-01-21 22:01:48","2020-01-21"," 22:01:48","3"
"21.01.2020 22_01_4812",24.358,23.91667,24.53,4965643.1851,"22:0","S12 60 microL Supelco and 2 FAME","S12 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_21.01.2020 22_01_4812","2020-01-21 22:01:48","2020-01-21"," 22:01:48","3"
"21.01.2020 22_01_4812",24.915,24.60167,25.08333,2527014.6698,"22:1n-9","S12 60 microL Supelco and 2 FAME","S12 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_21.01.2020 22_01_4812","2020-01-21 22:01:48","2020-01-21"," 22:01:48","3"
"21.01.2020 22_01_4812",26.475,26.15333,26.70833,2481911.07607,"22:2n-6","S12 60 microL Supelco and 2 FAME","S12 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_21.01.2020 22_01_4812","2020-01-21 22:01:48","2020-01-21"," 22:01:48","3"
"21.01.2020 22_01_4812",28.613,28.25167,28.85333,2091224.1329,"23:0","S12 60 microL Supelco and 2 FAME","S12 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_21.01.2020 22_01_4812","2020-01-21 22:01:48","2020-01-21"," 22:01:48","3"
"21.01.2020 22_01_4812",30.695,30.35333,30.99,2398432.78789,"22:6n-3","S12 60 microL Supelco and 2 FAME","S12 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_21.01.2020 22_01_4812","2020-01-21 22:01:48","2020-01-21"," 22:01:48","3"
"21.01.2020 22_01_4812",34.578,34.015,34.88,3480897.51906,"24:0","S12 60 microL Supelco and 2 FAME","S12 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_21.01.2020 22_01_4812","2020-01-21 22:01:48","2020-01-21"," 22:01:48","3"
"21.01.2020 22_01_4812",35.625,34.995,36.00167,1826066.46522,"24:1n-9","S12 60 microL Supelco and 2 FAME","S12 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_21.01.2020 22_01_4812","2020-01-21 22:01:48","2020-01-21"," 22:01:48","3"
"21.02.2020 15_31_245",3.603,3.565,3.735,1332218.90105,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_21.02.2020 15_31_245","2020-02-21 15:31:24","2020-02-21"," 15:31:24","7a"
"21.02.2020 15_31_245",4.452,4.42667,4.50333,1626288.52857,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_21.02.2020 15_31_245","2020-02-21 15:31:24","2020-02-21"," 15:31:24","7a"
"21.02.2020 15_31_245",4.923,4.89833,4.96,861886.49714,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_21.02.2020 15_31_245","2020-02-21 15:31:24","2020-02-21"," 15:31:24","7a"
"21.02.2020 15_31_245",5.455,5.42,5.47667,1827477.13509,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_21.02.2020 15_31_245","2020-02-21 15:31:24","2020-02-21"," 15:31:24","7a"
"21.02.2020 15_31_245",6.032,6.00167,6.06,929685.6697,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_21.02.2020 15_31_245","2020-02-21 15:31:24","2020-02-21"," 15:31:24","7a"
"21.02.2020 15_31_245",6.677,6.62167,6.70333,1981569.09492,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_21.02.2020 15_31_245","2020-02-21 15:31:24","2020-02-21"," 15:31:24","7a"
"21.02.2020 15_31_245",6.863,6.825,6.89167,993604.06122,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_21.02.2020 15_31_245","2020-02-21 15:31:24","2020-02-21"," 15:31:24","7a"
"21.02.2020 15_31_245",7.38,7.325,7.41667,1035950.15382,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_21.02.2020 15_31_245","2020-02-21 15:31:24","2020-02-21"," 15:31:24","7a"
"21.02.2020 15_31_245",7.62,7.565,7.66,1031928.97633,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_21.02.2020 15_31_245","2020-02-21 15:31:24","2020-02-21"," 15:31:24","7a"
"21.02.2020 15_31_245",8.282,8.18333,8.31833,3342782.52956,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_21.02.2020 15_31_245","2020-02-21 15:31:24","2020-02-21"," 15:31:24","7a"
"21.02.2020 15_31_245",8.455,8.38333,8.5,1100136.05234,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_21.02.2020 15_31_245","2020-02-21 15:31:24","2020-02-21"," 15:31:24","7a"
"21.02.2020 15_31_245",9.325,9.24333,9.38833,1180732.79312,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_21.02.2020 15_31_245","2020-02-21 15:31:24","2020-02-21"," 15:31:24","7a"
"21.02.2020 15_31_245",9.57,9.49,9.62167,1166807.89918,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_21.02.2020 15_31_245","2020-02-21 15:31:24","2020-02-21"," 15:31:24","7a"
"21.02.2020 15_31_245",10.7,10.54,10.75,2566833.9144,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_21.02.2020 15_31_245","2020-02-21 15:31:24","2020-02-21"," 15:31:24","7a"
"21.02.2020 15_31_245",10.873,10.75333,11.075,3808827.72547,"18:1n-7","Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_21.02.2020 15_31_245","2020-02-21 15:31:24","2020-02-21"," 15:31:24","7a"
"21.02.2020 15_31_245",11.29,11.18333,11.335,1274397.1235,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_21.02.2020 15_31_245","2020-02-21 15:31:24","2020-02-21"," 15:31:24","7a"
"21.02.2020 15_31_245",11.388,11.33333,11.45,1244658.78626,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_21.02.2020 15_31_245","2020-02-21 15:31:24","2020-02-21"," 15:31:24","7a"
"21.02.2020 15_31_245",11.64,11.52833,11.74667,1216397.91514,"18:3n-6","Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_21.02.2020 15_31_245","2020-02-21 15:31:24","2020-02-21"," 15:31:24","7a"
"21.02.2020 15_31_245",12.125,12.005,12.19,1889402.22384,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_21.02.2020 15_31_245","2020-02-21 15:31:24","2020-02-21"," 15:31:24","7a"
"21.02.2020 15_31_245",14.122,13.90167,14.205,2708672.16961,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_21.02.2020 15_31_245","2020-02-21 15:31:24","2020-02-21"," 15:31:24","7a"
"21.02.2020 15_31_245",14.35,14.20667,14.56167,1372843.85048,"20:1n-9","Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_21.02.2020 15_31_245","2020-02-21 15:31:24","2020-02-21"," 15:31:24","7a"
"21.02.2020 15_31_245",15.087,14.92167,15.19,1379403.74246,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_21.02.2020 15_31_245","2020-02-21 15:31:24","2020-02-21"," 15:31:24","7a"
"21.02.2020 15_31_245",15.42,15.24833,15.48333,1397531.85101,"20:3n-6","Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_21.02.2020 15_31_245","2020-02-21 15:31:24","2020-02-21"," 15:31:24","7a"
"21.02.2020 15_31_245",15.563,15.48167,15.64833,1280696.93007,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_21.02.2020 15_31_245","2020-02-21 15:31:24","2020-02-21"," 15:31:24","7a"
"21.02.2020 15_31_245",16.087,15.92,16.13167,1886978.17686,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_21.02.2020 15_31_245","2020-02-21 15:31:24","2020-02-21"," 15:31:24","7a"
"21.02.2020 15_31_245",16.568,16.40833,16.70167,1339832.42751,"20:3n-3","Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_21.02.2020 15_31_245","2020-02-21 15:31:24","2020-02-21"," 15:31:24","7a"
"21.02.2020 15_31_245",18.52,18.245,18.62667,2465480.37323,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_21.02.2020 15_31_245","2020-02-21 15:31:24","2020-02-21"," 15:31:24","7a"
"21.02.2020 15_31_245",18.832,18.63167,18.945,1405355.5153,"22:0","Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_21.02.2020 15_31_245","2020-02-21 15:31:24","2020-02-21"," 15:31:24","7a"
"21.02.2020 15_31_245",19.717,19.50667,19.85,1409446.63918,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_21.02.2020 15_31_245","2020-02-21 15:31:24","2020-02-21"," 15:31:24","7a"
"21.02.2020 15_31_245",20.978,20.75167,21.1,1103948.9226,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_21.02.2020 15_31_245","2020-02-21 15:31:24","2020-02-21"," 15:31:24","7a"
"21.02.2020 15_31_245",21.975,21.73833,22.13667,1340568.5225,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_21.02.2020 15_31_245","2020-02-21 15:31:24","2020-02-21"," 15:31:24","7a"
"21.02.2020 15_31_245",24.22,23.89167,24.44333,1519208.46314,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_21.02.2020 15_31_245","2020-02-21 15:31:24","2020-02-21"," 15:31:24","7a"
"21.02.2020 15_31_245",24.797,24.48,25.01833,1377015.0245,"24:0","Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_21.02.2020 15_31_245","2020-02-21 15:31:24","2020-02-21"," 15:31:24","7a"
"24.02.2020 13_00_391",3.573,3.55667,3.68167,668605.94119,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_24.02.2020 13_00_391","2020-02-24 13:00:39","2020-02-24"," 13:00:39","7b"
"24.02.2020 13_00_391",4.407,4.38167,4.45833,938718.28913,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_24.02.2020 13_00_391","2020-02-24 13:00:39","2020-02-24"," 13:00:39","7b"
"24.02.2020 13_00_391",4.872,4.84333,4.91833,489359.56246,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_24.02.2020 13_00_391","2020-02-24 13:00:39","2020-02-24"," 13:00:39","7b"
"24.02.2020 13_00_391",5.39,5.36,5.41667,1020466.27958,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_24.02.2020 13_00_391","2020-02-24 13:00:39","2020-02-24"," 13:00:39","7b"
"24.02.2020 13_00_391",5.955,5.925,5.985,518989.99833,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_24.02.2020 13_00_391","2020-02-24 13:00:39","2020-02-24"," 13:00:39","7b"
"24.02.2020 13_00_391",6.582,6.54,6.61,1097564.92028,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_24.02.2020 13_00_391","2020-02-24 13:00:39","2020-02-24"," 13:00:39","7b"
"24.02.2020 13_00_391",6.767,6.725,6.82667,544446.80107,"15:1n-5","Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_24.02.2020 13_00_391","2020-02-24 13:00:39","2020-02-24"," 13:00:39","7b"
"24.02.2020 13_00_391",7.262,7.22,7.3,588152.18428,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_24.02.2020 13_00_391","2020-02-24 13:00:39","2020-02-24"," 13:00:39","7b"
"24.02.2020 13_00_391",7.493,7.42667,7.545,582426.2263,"16:1n-7","Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_24.02.2020 13_00_391","2020-02-24 13:00:39","2020-02-24"," 13:00:39","7b"
"24.02.2020 13_00_391",8.123,8.04833,8.16333,2036350.10191,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_24.02.2020 13_00_391","2020-02-24 13:00:39","2020-02-24"," 13:00:39","7b"
"24.02.2020 13_00_391",8.295,8.23833,8.34333,680163.46892,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_24.02.2020 13_00_391","2020-02-24 13:00:39","2020-02-24"," 13:00:39","7b"
"24.02.2020 13_00_391",9.135,9.06333,9.19,738438.81828,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_24.02.2020 13_00_391","2020-02-24 13:00:39","2020-02-24"," 13:00:39","7b"
"24.02.2020 13_00_391",9.367,9.29833,9.42333,699343.56538,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_24.02.2020 13_00_391","2020-02-24 13:00:39","2020-02-24"," 13:00:39","7b"
"24.02.2020 13_00_391",10.44,10.31667,10.49667,1560267.12255,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_24.02.2020 13_00_391","2020-02-24 13:00:39","2020-02-24"," 13:00:39","7b"
"24.02.2020 13_00_391",10.615,10.49667,10.675,2285999.74425,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_24.02.2020 13_00_391","2020-02-24 13:00:39","2020-02-24"," 13:00:39","7b"
"24.02.2020 13_00_391",11.018,10.905,11.06,738608.54378,"18:2n-6t","Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_24.02.2020 13_00_391","2020-02-24 13:00:39","2020-02-24"," 13:00:39","7b"
"24.02.2020 13_00_391",11.117,11.06167,11.245,820350.21698,"18:2n-6t","Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_24.02.2020 13_00_391","2020-02-24 13:00:39","2020-02-24"," 13:00:39","7b"
"24.02.2020 13_00_391",11.363,11.27,11.43667,730994.6227,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_24.02.2020 13_00_391","2020-02-24 13:00:39","2020-02-24"," 13:00:39","7b"
"24.02.2020 13_00_391",11.832,11.7,11.99167,1416253.36419,"18:3n-3","Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_24.02.2020 13_00_391","2020-02-24 13:00:39","2020-02-24"," 13:00:39","7b"
"24.02.2020 13_00_391",13.742,13.57333,13.83167,1618408.39964,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_24.02.2020 13_00_391","2020-02-24 13:00:39","2020-02-24"," 13:00:39","7b"
"24.02.2020 13_00_391",13.968,13.83,14.065,810349.49994,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_24.02.2020 13_00_391","2020-02-24 13:00:39","2020-02-24"," 13:00:39","7b"
"24.02.2020 13_00_391",14.687,14.53167,14.83333,807076.92301,"20:2n-6","Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_24.02.2020 13_00_391","2020-02-24 13:00:39","2020-02-24"," 13:00:39","7b"
"24.02.2020 13_00_391",14.998,14.87667,15.07167,801751.4883,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_24.02.2020 13_00_391","2020-02-24 13:00:39","2020-02-24"," 13:00:39","7b"
"24.02.2020 13_00_391",15.147,15.07167,15.24333,774025.81234,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_24.02.2020 13_00_391","2020-02-24 13:00:39","2020-02-24"," 13:00:39","7b"
"24.02.2020 13_00_391",15.662,15.49167,15.71333,1126461.47367,"20:4n-6","Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_24.02.2020 13_00_391","2020-02-24 13:00:39","2020-02-24"," 13:00:39","7b"
"24.02.2020 13_00_391",15.725,15.715,15.85833,447039.60312,"20:4n-6","Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_24.02.2020 13_00_391","2020-02-24 13:00:39","2020-02-24"," 13:00:39","7b"
"24.02.2020 13_00_391",16.138,15.99,16.25,828802.08073,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_24.02.2020 13_00_391","2020-02-24 13:00:39","2020-02-24"," 13:00:39","7b"
"24.02.2020 13_00_391",18.03,17.80333,18.14833,1527854.11486,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_24.02.2020 13_00_391","2020-02-24 13:00:39","2020-02-24"," 13:00:39","7b"
"24.02.2020 13_00_391",18.328,18.15,18.43667,790015.77957,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_24.02.2020 13_00_391","2020-02-24 13:00:39","2020-02-24"," 13:00:39","7b"
"24.02.2020 13_00_391",19.21,19.02667,19.37167,774967.27988,"22:1n-9","Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_24.02.2020 13_00_391","2020-02-24 13:00:39","2020-02-24"," 13:00:39","7b"
"24.02.2020 13_00_391",20.417,20.21167,20.54667,746684.23014,NA,"Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_24.02.2020 13_00_391","2020-02-24 13:00:39","2020-02-24"," 13:00:39","7b"
"24.02.2020 13_00_391",21.347,21.15333,21.54333,746613.04491,"23:0","Supelco and 2 FAME 30 microg per mL","S6 Supelco and 2 FAME","FAME 30 microg per mL         ","PUFA-KF_24.02.2020 13_00_391","2020-02-24 13:00:39","2020-02-24"," 13:00:39","7b"
